PRACTICE_CODE,CCG,CCG Name,Residential LA,ORG_NAME,LSOA_CODE,Male Patients,Female Patients,All Patients
L81080,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.JAMES'S SURGERY,E01014478,109,110,219
L81080,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.JAMES'S SURGERY,E01014479,127,136,263
L81080,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.JAMES'S SURGERY,E01014480,109,101,210
L81080,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.JAMES'S SURGERY,E01014481,31,27,58
L81080,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.JAMES'S SURGERY,E01014482,27,20,47
L81080,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.JAMES'S SURGERY,E01014483,36,24,60
L81080,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.JAMES'S SURGERY,E01014484,53,30,83
L81080,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.JAMES'S SURGERY,E01033078,21,21,42
L81080,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.JAMES'S SURGERY,E01033079,8,12,20
L81080,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.JAMES'S SURGERY,E01033080,398,333,731
L81081,11H,NHS Bristol CCG,Bath and North East Somerset,PEMBROKE ROAD SURGERY,E01014426,1,0,1
L81082,11H,NHS Bristol CCG,Bath and North East Somerset,BEDMINSTER FAMILY PRACTICE,E01014382,1,0,1
L81083,11H,NHS Bristol CCG,Bath and North East Somerset,HARTWOOD HEALTHCARE,E01014447,1,0,1
L81084,11H,NHS Bristol CCG,Bath and North East Somerset,PRIORY SURGERY,E01014446,1,1,2
L81084,11H,NHS Bristol CCG,Bath and North East Somerset,PRIORY SURGERY,E01014447,21,23,44
L81086,11T,NHS North Somerset CCG,Bath and North East Somerset,WRINGTON VALE MEDICAL PRACTICE,E01014383,44,47,91
L81086,11T,NHS North Somerset CCG,Bath and North East Somerset,WRINGTON VALE MEDICAL PRACTICE,E01014418,2,3,5
L81092,11H,NHS Bristol CCG,Bath and North East Somerset,THE EASTON FAMILY PRACTICE,E01014370,1,0,1
L81092,11H,NHS Bristol CCG,Bath and North East Somerset,THE EASTON FAMILY PRACTICE,E01014440,1,0,1
L81093,11H,NHS Bristol CCG,Bath and North East Somerset,ST MARTINS SURGERY,E01014401,1,2,3
L81093,11H,NHS Bristol CCG,Bath and North East Somerset,ST MARTINS SURGERY,E01014447,18,20,38
L81098,11H,NHS Bristol CCG,Bath and North East Somerset,GREENWAY COMMUNITY PRACTICE,E01014397,1,0,1
L81098,11H,NHS Bristol CCG,Bath and North East Somerset,GREENWAY COMMUNITY PRACTICE,E01014435,0,1,1
L81098,11H,NHS Bristol CCG,Bath and North East Somerset,GREENWAY COMMUNITY PRACTICE,E01014447,0,1,1
L81101,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,SOMERTON HOUSE SURGERY,E01014379,20,18,38
L81101,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,SOMERTON HOUSE SURGERY,E01014386,1,4,5
L81101,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,SOMERTON HOUSE SURGERY,E01014388,1,0,1
L81101,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,SOMERTON HOUSE SURGERY,E01014391,2,2,4
L81101,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,SOMERTON HOUSE SURGERY,E01014393,14,18,32
L81101,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,SOMERTON HOUSE SURGERY,E01014394,103,92,195
L81101,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,SOMERTON HOUSE SURGERY,E01014413,1,0,1
L81101,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,SOMERTON HOUSE SURGERY,E01014419,6,8,14
L81101,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,SOMERTON HOUSE SURGERY,E01014420,244,246,490
L81101,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,SOMERTON HOUSE SURGERY,E01014421,291,303,594
L81101,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,SOMERTON HOUSE SURGERY,E01014422,255,262,517
L81101,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,SOMERTON HOUSE SURGERY,E01014423,189,248,437
L81101,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,SOMERTON HOUSE SURGERY,E01014424,158,192,350
L81101,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,SOMERTON HOUSE SURGERY,E01014425,329,330,659
L81101,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,SOMERTON HOUSE SURGERY,E01014426,259,258,517
L81101,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,SOMERTON HOUSE SURGERY,E01014433,1,0,1
L81101,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,SOMERTON HOUSE SURGERY,E01014439,103,100,203
L81101,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,SOMERTON HOUSE SURGERY,E01014440,85,82,167
L81101,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,SOMERTON HOUSE SURGERY,E01014441,58,66,124
L81101,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,SOMERTON HOUSE SURGERY,E01014442,21,20,41
L81101,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,SOMERTON HOUSE SURGERY,E01014443,18,26,44
L81101,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,SOMERTON HOUSE SURGERY,E01014444,20,19,39
L81101,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,SOMERTON HOUSE SURGERY,E01014445,27,15,42
L81101,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,SOMERTON HOUSE SURGERY,E01014448,80,97,177
L81101,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,SOMERTON HOUSE SURGERY,E01014449,52,65,117
L81101,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,SOMERTON HOUSE SURGERY,E01014450,53,52,105
L81101,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,SOMERTON HOUSE SURGERY,E01014451,57,54,111
L81101,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,SOMERTON HOUSE SURGERY,E01014459,10,13,23
L81101,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,SOMERTON HOUSE SURGERY,E01014460,7,10,17
L81101,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,SOMERTON HOUSE SURGERY,E01014469,69,76,145
L81101,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,SOMERTON HOUSE SURGERY,E01014470,83,89,172
L81101,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,SOMERTON HOUSE SURGERY,E01014471,75,73,148
L81101,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,SOMERTON HOUSE SURGERY,E01014472,138,139,277
L81101,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,SOMERTON HOUSE SURGERY,E01033079,5,8,13
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014370,45,48,93
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014371,7,11,18
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014372,192,182,374
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014374,3,1,4
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014375,8,5,13
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014377,5,5,10
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014380,4,5,9
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014381,6,5,11
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014387,1,1,2
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014388,2,3,5
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014389,1,2,3
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014392,1,1,2
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014405,31,39,70
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014407,29,15,44
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014409,8,3,11
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014410,19,21,40
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014411,4,3,7
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014412,47,54,101
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014413,61,74,135
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014414,68,79,147
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014415,1,0,1
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014416,5,2,7
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014417,7,4,11
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014427,6,7,13
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014428,5,6,11
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014429,10,8,18
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014430,6,6,12
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014431,1,0,1
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014434,1,6,7
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014435,3,0,3
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014436,6,7,13
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014437,3,7,10
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014438,1,1,2
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014453,1,1,2
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014455,2,0,2
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014456,2,1,3
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014457,3,0,3
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014458,1,2,3
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014461,1,1,2
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014462,3,4,7
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014463,2,2,4
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014464,1,0,1
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014465,10,9,19
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014466,15,24,39
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014467,10,7,17
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014468,12,18,30
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014473,0,1,1
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014474,2,0,2
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014475,11,7,18
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014476,1,1,2
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014477,11,14,25
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014478,5,8,13
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014479,23,19,42
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014480,5,4,9
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014481,4,3,7
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014482,4,2,6
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014483,4,7,11
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01014484,6,4,10
L81108,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,CATHERINE COTTAGE,E01033080,122,101,223
L81120,11H,NHS Bristol CCG,Bath and North East Somerset,BIRCHWOOD MEDICAL PRACTICE,E01014399,1,0,1
L81120,11H,NHS Bristol CCG,Bath and North East Somerset,BIRCHWOOD MEDICAL PRACTICE,E01014402,0,1,1
L81120,11H,NHS Bristol CCG,Bath and North East Somerset,BIRCHWOOD MEDICAL PRACTICE,E01014404,0,1,1
L81120,11H,NHS Bristol CCG,Bath and North East Somerset,BIRCHWOOD MEDICAL PRACTICE,E01014444,1,0,1
L81120,11H,NHS Bristol CCG,Bath and North East Somerset,BIRCHWOOD MEDICAL PRACTICE,E01014446,0,1,1
L81122,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. MARY'S SURGERY,E01014379,380,353,733
L81122,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. MARY'S SURGERY,E01014385,53,52,105
L81122,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. MARY'S SURGERY,E01014386,32,33,65
L81122,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. MARY'S SURGERY,E01014391,457,453,910
L81122,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. MARY'S SURGERY,E01014392,1,1,2
L81122,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. MARY'S SURGERY,E01014393,280,292,572
L81122,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. MARY'S SURGERY,E01014394,87,83,170
L81122,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. MARY'S SURGERY,E01014418,2,2,4
L81122,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. MARY'S SURGERY,E01014419,12,42,54
L81122,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. MARY'S SURGERY,E01014421,1,0,1
L81122,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. MARY'S SURGERY,E01014422,0,1,1
L81122,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. MARY'S SURGERY,E01014424,1,2,3
L81122,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. MARY'S SURGERY,E01014425,1,0,1
L81122,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. MARY'S SURGERY,E01014426,2,0,2
L81122,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. MARY'S SURGERY,E01014439,8,6,14
L81122,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. MARY'S SURGERY,E01014440,10,19,29
L81122,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. MARY'S SURGERY,E01014441,27,27,54
L81122,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. MARY'S SURGERY,E01014442,5,4,9
L81122,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. MARY'S SURGERY,E01014443,23,16,39
L81122,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. MARY'S SURGERY,E01014445,3,0,3
L81122,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. MARY'S SURGERY,E01014446,1,1,2
L81122,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. MARY'S SURGERY,E01014448,1,1,2
L81122,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. MARY'S SURGERY,E01014459,656,650,1306
L81122,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. MARY'S SURGERY,E01014460,527,538,1065
L81122,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. MARY'S SURGERY,E01014480,0,1,1
L81122,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. MARY'S SURGERY,E01014481,1,0,1
L81122,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. MARY'S SURGERY,E01033079,9,10,19
L81123,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HILLCREST SURGERY,E01014372,1,0,1
L81123,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HILLCREST SURGERY,E01014379,83,83,166
L81123,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HILLCREST SURGERY,E01014393,1,0,1
L81123,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HILLCREST SURGERY,E01014410,1,0,1
L81123,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HILLCREST SURGERY,E01014420,2,1,3
L81123,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HILLCREST SURGERY,E01014421,2,0,2
L81123,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HILLCREST SURGERY,E01014422,1,0,1
L81123,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HILLCREST SURGERY,E01014424,1,0,1
L81123,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HILLCREST SURGERY,E01014425,3,2,5
L81123,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HILLCREST SURGERY,E01014427,1,0,1
L81123,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HILLCREST SURGERY,E01014439,1,1,2
L81123,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HILLCREST SURGERY,E01014440,3,1,4
L81123,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HILLCREST SURGERY,E01014441,6,5,11
L81123,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HILLCREST SURGERY,E01014442,683,722,1405
L81123,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HILLCREST SURGERY,E01014443,739,721,1460
L81123,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HILLCREST SURGERY,E01014444,713,726,1439
L81123,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HILLCREST SURGERY,E01014445,740,721,1461
L81123,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HILLCREST SURGERY,E01014448,65,70,135
L81123,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HILLCREST SURGERY,E01014449,21,25,46
L81123,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HILLCREST SURGERY,E01014450,16,16,32
