Ref,Kind,Type,Status,ReceivedDate,ClosedDate,ReceivedHow,ReceivedWhere,Location,Latitude,Longitude,Ward,Lower Layer Super Output Areas (LSOA),Output Areas (OA),Middle Layer Super Output Areas (MSOA),Boundary
7e003f7809463984c3be0095b740815c,General Request,Accumulations (including refuse & litter,Closed,23/10/2018 12:45:00 PM,13/11/2018 12:00:00 AM,Telephone,Normal Office Hours,"(51.384519182249655, -2.3764397894891816)",51.384519182249655,-2.376439789489182,34,115,205,9,1
7e27a391341c4c346739bc79c8f885bf,Noise Request,Noise complaint,Closed,14/09/2015 10:05:00 AM,28/09/2015 12:00:00 AM,,In office,"(51.41239548349165, -2.5013378789565675)",51.41239548349165,-2.501337878956568,37,52,178,2,1
7e82b988b7f149bbc8532637d3283890,General Request,Bonfires,Closed,24/08/2018 11:15:00 AM,17/09/2018 12:00:00 AM,Telephone,Normal Office Hours,"(51.38042723997652, -2.3559912273242323)",51.38042723997652,-2.355991227324232,35,21,13,7,1
7e9c16bfcd2b9dc787bf884046cbeed7,Noise Request,Noise complaint,Closed,29/12/2015 09:08:00 AM,25/01/2016 12:00:00 AM,Emergency/Out of Hours,In office,"(51.411150153105666, -2.3169863789936853)",51.411150153105666,-2.316986378993685,1,23,37,10,1
7ec0d72c5f35140ce21a0a0ab3ba9ea0,Noise Request,,Closed,08/06/2017 04:16:00 PM,14/07/2017 12:00:00 AM,Telephone,Normal Office Hours,"(51.327395296833394, -2.4773141791975117)",51.327395296833394,-2.477314179197512,14,87,458,16,1
7ece69cfefa366b46b60f087cd3b3fdd,Noise Request,Noise complaint,Closed,02/04/2017 02:36:00 AM,03/04/2017 12:00:00 AM,Telephone,Out of hours service,"(51.386416096037046, -2.3612505546458133)",51.386416096037046,-2.361250554645813,35,22,22,7,1
7ed0e6de325ad78958945222eac640a5,General Request,Rat Complaint,Closed,23/01/2018 04:53:00 PM,12/02/2018 12:00:00 AM,Telephone,Normal Office Hours,"(51.38190468428936, -2.3623862422187636)",51.38190468428936,-2.362386242218764,35,20,10,7,1
7f3e664bf06cba8c9917c477909e2321,Noise Request,Noise complaint,Closed,15/12/2015 08:43:00 AM,25/01/2016 12:00:00 AM,Telephone,In office,"(51.358208832928405, -2.3788349542705176)",51.358208832928405,-2.378834954270518,30,60,334,19,1
7f75edff9cc3ca580795b5551f367246,General Request,Bonfires,Closed,10/06/2016 04:25:00 PM,13/06/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.374675921629425, -2.3434494627793336)",51.374675921629425,-2.343449462779334,33,110,558,12,1
7f796ab540d831818fe05634cca36442,Noise Request,Noise complaint,Closed,13/02/2019 01:06:00 PM,13/05/2019 12:00:00 AM,Telephone,In office,"(51.37117589206764, -2.3798562920471102)",51.37117589206764,-2.37985629204711,31,65,355,14,1
7f98c6c572b5ab36c9c43b1434957876,General Request,Accumulations (including refuse & litter,Closed,19/07/2016 12:52:00 PM,30/08/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.408588741787234, -2.515880158095388)",51.408588741787234,-2.515880158095388,24,48,167,1,1
802fb86521b66ae37f86088e23199578,General Request,Nuisance (excluding noise & pollution),Closed,10/06/2016 11:37:00 AM,14/07/2016 12:00:00 AM,Electronic Mail,In office,"(51.30967929303069, -2.504294676927568)",51.30967929303069,-2.504294676927568,13,69,581,23,1
8038b7142c06c68bde0411bd5cbafcd9,General Request,Accumulations (including refuse & litter,Closed,17/11/2015 01:59:00 PM,11/01/2016 12:00:00 AM,Telephone,In office,"(51.38065252029827, -2.3514892902918176)",51.38065252029827,-2.351489290291818,33,111,562,12,1
dbe2d4e5131e193c453c7cd2731b7036,General Request,Rat Complaint,Closed,08/03/2019 03:18:00 PM,08/03/2019 12:00:00 AM,Telephone,,"(51.39117141502231, -2.3961428264558027)",51.391171415022313,-2.396142826455803,29,18,314,8,1
dc7886762322759c075238525ec3e79e,Noise Request,Noise complaint,Closed,01/10/2015 09:55:00 AM,29/12/2015 12:00:00 AM,Electronic Mail,In office,"(51.38393166092877, -2.361519168269611)",51.383931660928774,-2.361519168269611,35,20,11,7,1
81311783d21911366d8357bc0cf39113,Noise Request,Noise complaint,Closed,16/10/2017 10:21:00 AM,07/11/2017 12:00:00 AM,Telephone,In office,"(51.409765866888534, -2.4986898836573124)",51.409765866888534,-2.498689883657312,37,52,179,2,1
8136a65d1ca1c2bc7bce230258aaee8b,General Request,Rat Complaint,Closed,23/08/2016 01:05:00 PM,16/09/2016 12:00:00 AM,Electronic Mail,,"(51.296415988423206, -2.4515133945839085)",51.296415988423206,-2.451513394583908,12,76,421,24,1
814d8362602d0d6c9526b5fa836a56ae,Noise Request,Noise complaint,Closed,30/03/2017 06:49:00 PM,03/04/2017 12:00:00 AM,Telephone,Out of hours service,"(51.392691009542744, -2.3504651823979694)",51.392691009542744,-2.350465182397969,36,95,487,6,1
81bdf5d647c2a880b2b4eb71e2dc0399,Noise Request,Noise complaint,Closed,11/05/2017 12:22:00 PM,12/06/2017 12:00:00 AM,Electronic Mail,Out of hours service,"(51.394547736066805, -2.3453431706098287)",51.394547736066805,-2.345343170609829,36,95,490,6,1
81c191b2ef77988e7e7d167f05ea4395,Noise Request,Noise complaint,Closed,10/06/2016 10:54:00 AM,20/06/2016 12:00:00 AM,Neighbour,,"(51.405813309355615, -2.5132131006448275)",51.405813309355615,-2.513213100644828,37,51,177,2,1
81dfdb736e2942bc7e53bd4e74f5705a,Noise Request,Noise complaint,Closed,10/02/2017 09:52:00 PM,21/02/2017 12:00:00 AM,Telephone,Out of hours service,"(51.399884672211115, -2.2962240801293863)",51.399884672211115,-2.296224080129386,1,26,44,10,1
8209eb181defdcd38d357c2b6fc15370,Noise Request,Noise complaint,Closed,06/11/2017 01:32:00 PM,04/12/2017 12:00:00 AM,Telephone,In office,"(51.392691009542744, -2.3504651823979694)",51.392691009542744,-2.350465182397969,36,95,487,6,1
81a752129783644837eaa70d6cf8e74a,Noise Request,Noise complaint,Closed,23/02/2016 12:14:00 PM,03/03/2016 12:00:00 AM,Telephone,In office,"(51.3809123159057, -2.3589196568389235)",51.380912315905697,-2.358919656838924,35,20,12,7,1
dd9367ffe41a5aeb4772e8dfcf4e7f8c,Noise Request,,Closed,23/08/2018 12:07:00 PM,15/10/2018 12:00:00 AM,Electronic Mail,Normal Office Hours,"(51.41815472872526, -2.503960126844978)",51.418154728725263,-2.503960126844978,24,49,171,1,1
827d5af580b444b37e40911cb4d27bd5,General Request,Accumulations (including refuse & litter,Closed,17/02/2016 09:41:00 AM,25/04/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.386574548524635, -2.39942905884336)",51.386574548524635,-2.39942905884336,29,17,321,8,1
ddab217f42f44ffebe63ae82dfebb36f,Noise Request,Noise complaint,Closed,18/02/2015 12:55:00 PM,19/02/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.39117141502231, -2.3961428264558027)",51.391171415022313,-2.396142826455803,29,18,314,8,1
82a38dbe443c1c637cbb07a05f096789,Noise Request,Noise complaint,Closed,09/05/2018 10:53:00 AM,11/05/2018 12:00:00 AM,Telephone,In office,"(51.383595693814236, -2.3622537081089137)",51.383595693814236,-2.362253708108914,35,20,11,7,1
82ddaa3123d3b9052a807f3be925f5af,Noise Request,Noise complaint,Closed,29/10/2015 09:35:00 PM,30/10/2015 12:00:00 AM,Telephone,Out of hours service,"(51.391624501779376, -2.3556804840894836)",51.391624501779376,-2.355680484089484,36,94,495,6,1
83010c6cfa28c947f8a22c62a44acca9,Noise Request,,Closed,13/04/2018 08:12:00 AM,03/05/2018 12:00:00 AM,Electronic Mail,In office,"(51.399335668197196, -2.3899759078569374)",51.399335668197196,-2.389975907856937,20,106,553,5,1
8389089bb63b1547fe88702aed820e9c,Noise Request,Noise complaint,Closed,30/11/2016 10:29:00 AM,14/12/2016 12:00:00 AM,Telephone,In office,"(51.376737344942626, -2.356950027726163)",51.376737344942626,-2.356950027726163,33,109,567,12,1
de8627ff1d93881c56779a332567eeb1,General Request,Bonfires,Closed,29/07/2019 11:42:00 AM,12/09/2019 12:00:00 AM,Telephone,,"(51.32312836597778, -2.318932906137685)",51.32312836597778,-2.318932906137685,10,113,54,10,1
de98da2140a7bf3c495e0cac11081803,General Request,Bonfires,Closed,05/06/2017 08:16:00 AM,28/06/2017 12:00:00 AM,Electronic Mail,In office,"(51.373632714838195, -2.400427137118544)",51.373632714838195,-2.400427137118544,27,86,452,15,1
8407107d5284fdc61e410e5a17581933,Noise Request,,Closed,15/01/2018 11:44:00 AM,19/02/2018 12:00:00 AM,Electronic Mail,Normal Office Hours,"(51.327395296833394, -2.4773141791975117)",51.327395296833394,-2.477314179197512,14,87,458,16,1
840ec320c96e2498122c2dadd18b1b10,Noise Request,Noise complaint,Closed,01/10/2018 11:05:00 AM,30/10/2018 12:00:00 AM,Telephone,,"(51.384604967581254, -2.3538520360962423)",51.384604967581254,-2.353852036096242,35,21,2,7,1
8418f7fd2ebb824a4c34e476850b3aa8,General Request,Drainage Complaint,Closed,31/07/2017 12:30:00 PM,09/08/2017 12:00:00 AM,Telephone,Normal Office Hours,"(51.398692932446714, -2.3052903835008536)",51.398692932446714,-2.305290383500854,1,24,45,10,1
843498f740bf9b63a613933270cde763,General Request,Bonfires,Closed,20/06/2016 08:46:00 AM,22/08/2016 12:00:00 AM,Telephone,In office,"(51.312773288750385, -2.4304499780444146)",51.312773288750385,-2.430449978044415,15,73,388,22,1
849a1c5ccaf1c3d311d1f6571d7358bd,Noise Request,Noise complaint,Closed,04/08/2015 03:30:00 PM,19/10/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.36254471296283, -2.3570677659316015)",51.36254471296283,-2.357067765931602,19,39,108,18,1
84bbd6c6b741aec2c4cec8cf395108e4,General Request,Rat Complaint,Closed,08/02/2016 03:02:00 PM,21/03/2016 12:00:00 AM,Neighbour,In office,"(51.397584938244584, -2.3594805785625095)",51.397584938244584,-2.35948057856251,23,57,215,4,1
e017d7dfe1768a10a88967055e2a1f7c,Noise Request,Noise complaint,Closed,15/06/2018 08:10:00 AM,15/06/2018 12:00:00 AM,Electronic Mail,In office,"(51.40688759836308, -2.490541223311893)",51.406887598363078,-2.490541223311893,16,46,146,3,1
e03623540cfee87def111a482ee4dafd,General Request,Bonfires,Closed,17/08/2018 09:24:00 AM,17/08/2018 12:00:00 AM,Telephone,In office,"(51.39117141502231, -2.3961428264558027)",51.391171415022313,-2.396142826455803,29,18,314,8,1
8506206efd0d087b182365c78ef46cf2,Noise Request,,Closed,27/05/2016 04:08:00 PM,07/07/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.327395296833394, -2.4773141791975117)",51.327395296833394,-2.477314179197512,14,87,458,16,1
e0ac4e69b925225ae6cc593e7b8f36cc,Noise Request,Noise complaint,Closed,08/05/2017 11:32:00 AM,24/05/2017 12:00:00 AM,Telephone,In office,"(51.38703760891216, -2.360048092800477)",51.387037608912159,-2.360048092800477,35,22,17,7,1
85222fa1a7531b60997377d54b9658a0,Noise Request,Noise complaint,Closed,14/06/2017 01:07:00 PM,15/06/2017 12:00:00 AM,Telephone,Normal Office Hours,"(51.381285834095046, -2.3603405074405743)",51.381285834095046,-2.360340507440574,35,20,10,7,1
e0cb387d33f52bf5f49f700ee121715a,Noise Request,Noise complaint,Closed,13/01/2015 04:39:00 PM,10/02/2015 12:00:00 AM,Telephone,In office,"(51.29536471629251, -2.442294937819985)",51.295364716292511,-2.442294937819985,12,77,411,24,1
8582ae4caada3e42f88c5b4849b6cb03,Noise Request,Noise complaint,Closed,31/05/2017 01:34:00 PM,22/06/2017 12:00:00 AM,Face To Face,Normal Office Hours,"(51.37117589206764, -2.3798562920471102)",51.37117589206764,-2.37985629204711,31,65,355,14,1
858a57385fd9fd75785af53aab884df5,Noise Request,Noise complaint,Closed,20/03/2017 11:16:00 AM,20/03/2017 12:00:00 AM,Letter,In office,"(51.384909262927025, -2.3620086598987347)",51.384909262927025,-2.362008659898735,35,22,4,7,1
85a0ea34fce2ad1de1d0c700aa954923,Noise Request,Noise complaint,Closed,01/09/2016 03:30:00 PM,02/09/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.382070412912576, -2.3605350037136508)",51.382070412912576,-2.360535003713651,35,20,10,7,1
85b0fa30c6eacbbc8eb329a572769409,Noise Request,Noise complaint,Closed,17/01/2017 07:48:00 AM,14/02/2017 12:00:00 AM,Electronic Mail,Normal Office Hours,"(51.384604967581254, -2.3538520360962423)",51.384604967581254,-2.353852036096242,35,21,2,7,1
85f4a917cb168b54b39aec709336ec59,General Request,Accumulations (including refuse & litter,Closed,07/07/2015 11:33:00 AM,08/07/2015 12:00:00 AM,Electronic Mail,Normal Office Hours,"(51.37526490937023, -2.3779250612823977)",51.37526490937023,-2.377925061282398,31,64,351,14,1
85f6a3bb4062d9b291f6e781ffada986,Noise Request,Noise complaint,Closed,12/07/2018 11:41:00 AM,12/07/2018 12:00:00 AM,Council Connect,Council Connect,"(51.412887495398586, -2.4973414964778984)",51.412887495398586,-2.497341496477898,37,52,182,2,1
86691a4c51fe64667cb2580aac22f6b7,Noise Request,Noise complaint,Closed,01/02/2016 11:10:00 AM,03/10/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.401784019879564, -2.458409527500879)",51.401784019879564,-2.458409527500879,17,80,422,16,1
867dc713896a644f0657faa8e70c9177,General Request,Nuisance (excluding noise & pollution),Closed,21/09/2017 10:43:00 AM,06/10/2017 12:00:00 AM,Telephone,Normal Office Hours,"(51.384427452907026, -2.3504475114646723)",51.384427452907026,-2.350447511464672,22,30,74,12,1
8683c64890d8280089c65e447aa606e4,Noise Request,Noise complaint,Closed,05/12/2015 01:00:00 AM,08/12/2015 12:00:00 AM,Telephone,Out of hours service,"(51.376278169446145, -2.3653744226549422)",51.376278169446145,-2.365374422654942,33,109,571,12,1
868613e4e568df451b2c198eeaa7155d,General Request,Accumulations (including refuse & litter,Closed,06/10/2017 12:47:00 PM,14/11/2017 12:00:00 AM,Electronic Mail,Normal Office Hours,"(51.364001269941475, -2.3606207355448787)",51.364001269941475,-2.360620735544879,19,39,111,18,1
869b683754146c5b83676f823a7f8d75,General Request,Rat Complaint,Closed,11/08/2016 09:30:00 AM,06/09/2016 12:00:00 AM,Council Connect,In office,"(51.29755496523444, -2.4428767258217414)",51.29755496523444,-2.442876725821741,12,76,406,24,1
86d89b474f9a44c215fd6aa7e0abaca6,General Request,Bonfires,Closed,28/03/2017 12:13:00 PM,19/04/2017 12:00:00 AM,Telephone,Normal Office Hours,"(51.392691009542744, -2.3504651823979694)",51.392691009542744,-2.350465182397969,36,95,487,6,1
e12f3e312235e87bba6f71b3a0e01c26,General Request,Rat Complaint,Closed,05/04/2018 01:09:00 PM,12/06/2018 12:00:00 AM,Telephone,Normal Office Hours,"(51.30917255429329, -2.5112824061455017)",51.309172554293291,-2.511282406145502,13,68,374,23,1
8739d98e2c2a33ff676d94cc24345c41,Noise Request,Noise complaint,Closed,11/04/2018 09:59:00 AM,11/04/2018 12:00:00 AM,Emergency/Out of Hours,Normal Office Hours,"(51.376856487828334, -2.4027627185963016)",51.376856487828334,-2.402762718596302,28,90,473,11,1
e13839fe2012a89574b0c25aa95e99e0,Noise Request,Noise complaint,Closed,17/09/2018 08:54:00 AM,04/12/2018 12:00:00 AM,Noise Mobile App,,"(51.29451722007147, -2.440513583414533)",51.294517220071469,-2.440513583414533,12,77,412,24,1
e16953b72ae2e9ffb840ea93b8ee9037,General Request,Odour/Fumes,Closed,15/08/2017 09:55:00 AM,22/09/2017 12:00:00 AM,Electronic Mail,Normal Office Hours,"(51.41361891270075, -2.4953076536417234)",51.413618912700748,-2.495307653641723,16,45,156,3,1
87aff08daa61b2e1e97b61845de50a7b,Noise Request,Noise complaint,Closed,11/05/2018 03:38:00 PM,18/06/2018 12:00:00 AM,Emergency/Out of Hours,In office,"(51.38070782983992, -2.3622682993446795)",51.38070782983992,-2.36226829934468,35,20,14,7,1
87b4fcc5951277c54985216a2b306d09,Noise Request,Noise complaint,Closed,27/01/2015 05:00:00 PM,14/10/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.389182560041505, -2.3632192992682675)",51.389182560041505,-2.363219299268268,21,59,243,7,1
87d15754dec0039b6b89326818f6ed5d,Noise Request,Noise complaint,Closed,31/05/2016 11:21:00 AM,02/09/2016 12:00:00 AM,Council Connect,Normal Office Hours,"(51.382665587754026, -2.3698497255370805)",51.382665587754026,-2.36984972553708,34,115,209,9,1
881d4cf3163325d1fb37438371b2c96c,Noise Request,Noise complaint,Closed,03/07/2018 07:33:00 AM,03/07/2018 12:00:00 AM,Telephone,In office,"(51.28756844471895, -2.4296955912265523)",51.28756844471895,-2.429695591226552,12,78,416,24,1
8831f4079b91a4d00ce87bd0c71e9c55,Noise Request,Noise complaint,Closed,06/02/2015 11:16:00 AM,02/03/2015 12:00:00 AM,Telephone,,"(51.37526490937023, -2.3779250612823977)",51.37526490937023,-2.377925061282398,31,64,351,14,1
885f7e5c081be78a29262b739b94f040,General Request,Accumulations (including refuse & litter,Closed,30/03/2015 08:09:00 PM,20/04/2015 12:00:00 AM,Electronic Mail,Out of hours service,"(51.296415988423206, -2.4515133945839085)",51.296415988423206,-2.451513394583908,12,76,421,24,1
8882ce1960c1eb4dac1befdb1de5b9b2,General Request,Accumulations (including refuse & litter,Closed,03/06/2016 10:43:00 AM,23/06/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.37038135263699, -2.398572852061295)",51.37038135263699,-2.398572852061295,27,83,443,15,1
889b1497c5aeb92c08024f867c470ae3,Noise Request,Noise complaint,Closed,08/05/2017 12:24:00 PM,09/05/2017 12:00:00 AM,Telephone,In office,"(51.2928079396481, -2.5018980253112657)",51.2928079396481,-2.501898025311266,13,67,373,23,1
88ffab37b5df6658bedeb229c17e77f9,Noise Request,Noise complaint,Closed,12/10/2015 09:33:00 AM,27/10/2015 12:00:00 AM,Noise Mobile App,In office,"(51.38070782983992, -2.3622682993446795)",51.38070782983992,-2.36226829934468,35,20,14,7,1
898bf5bbd88729852086521664ba43c5,General Request,Odour/Fumes,Closed,13/10/2017 01:19:00 PM,05/12/2017 12:00:00 AM,Telephone,Normal Office Hours,"(51.38070782983992, -2.3622682993446795)",51.38070782983992,-2.36226829934468,35,20,14,7,1
89a1ead5fd94974ed43acd35d9def39d,General Request,Rat Complaint,Closed,23/06/2015 02:50:00 PM,08/07/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.396021057537865, -2.3226822950734993)",51.396021057537865,-2.322682295073499,1,27,30,10,1
89acb0cc4cea209a5266fe5d9d705639,Noise Request,Noise complaint,Closed,14/11/2018 12:52:00 PM,30/01/2019 12:00:00 AM,Telephone,Normal Office Hours,"(51.396499990629486, -2.392175302048503)",51.396499990629486,-2.392175302048503,20,108,549,5,1
89c8ff5a295340782e74862fa952c189,General Request,Nuisance (excluding noise & pollution),Closed,22/01/2019 10:13:00 AM,12/02/2019 12:00:00 AM,Electronic Mail,Normal Office Hours,"(51.328597494758625, -2.4726122085816544)",51.328597494758625,-2.472612208581654,14,88,457,16,1
89db99a74fb304e44408e22f9268c664,General Request,Bonfires,Closed,04/09/2018 11:07:00 AM,04/09/2018 12:00:00 AM,Telephone,Normal Office Hours,"(51.287125060076356, -2.4637923434885503)",51.287125060076356,-2.46379234348855,26,97,510,26,1
89fbbbab0912817292bd05c042ec0b05,Noise Request,Noise complaint,Closed,01/10/2015 04:18:00 PM,14/06/2016 12:00:00 AM,Neighbour,In office,"(51.401453873746114, -2.434058827894594)",51.401453873746114,-2.434058827894594,1,25,50,10,1
8a203732a5bec259eab20a003d08467e,Noise Request,Noise complaint,Closed,27/07/2015 04:23:00 PM,30/07/2015 12:00:00 AM,,,"(51.37117589206764, -2.3798562920471102)",51.37117589206764,-2.37985629204711,31,65,355,14,1
8a4f3a4c1984b316a56e2d9261563ec5,General Request,Bonfires,Closed,07/07/2017 11:57:00 AM,26/07/2017 12:00:00 AM,Telephone,Normal Office Hours,"(51.414656802764796, -2.3381085897041007)",51.414656802764796,-2.338108589704101,1,25,34,10,1
8a5398229d27300d58c32a4635075e39,Noise Request,Noise complaint,Closed,08/11/2016 11:23:00 AM,10/11/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.382380710761105, -2.363184095075292)",51.382380710761105,-2.363184095075292,34,55,193,9,1
e5112f78ac523b66293715074638020f,Noise Request,Noise complaint,Closed,16/01/2018 09:11:00 AM,07/02/2018 12:00:00 AM,Telephone,In office,"(51.39922655972776, -2.3702143491358605)",51.399226559727758,-2.37021434913586,21,1,235,7,1
8a956e04fda2cfe88571600026671ad0,Noise Request,Noise complaint,Closed,08/05/2016 01:04:00 AM,31/05/2016 12:00:00 AM,Telephone,Out of hours service,"(51.35546826047068, -2.3745318061035476)",51.35546826047068,-2.374531806103548,30,61,336,19,1
8aa83aaeb851683827cf2cc879cf3de6,Noise Request,Noise complaint,Closed,09/05/2015 10:02:00 PM,08/06/2015 12:00:00 AM,Telephone,Out of hours service,"(51.392691009542744, -2.3504651823979694)",51.392691009542744,-2.350465182397969,36,95,487,6,1
8ac2f79d4be473aeb8e3ecef2e545db5,Noise Request,Noise complaint,Closed,01/10/2015 09:17:00 AM,27/10/2015 12:00:00 AM,Telephone,In office,"(51.389182560041505, -2.3632192992682675)",51.389182560041505,-2.363219299268268,21,59,243,7,1
