FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,RatingValue,RatingKey,RatingDate,HygieneScore,StructuralScore,ConfidenceInManagementScore,Location,Latitude,Longitude,NewRatingPending,Ward,Output Areas (OA),Middle Layer Super Output Areas (MSOA),Boundary,Lower Layer Super Output Areas (LSOA)
964939,17/00161/MIXED,Elm Tree House,Caring Premises,5,,,,,BS31,5,fhrs_5_en-gb,2017/08/17,0,0,0,,,,false,,,,,
205049,15470/1500/2/000,Co-Op Late Shop,Retailers - supermarkets/hypermarkets,7840,Radstock Co-Operative Society Ltd,North Road,Timsbury,Bath,BA2 0JH,5,fhrs_5_en-gb,2016/04/06,5,5,5,"(51.327652, -2.474085)",51.327652,-2.474085,false,14,457,16,1,88
1073187,18/00264/MIXED,Weston Fish Bar,Takeaway/sandwich shop,7844,135 High Street,Upper Weston,Bath,,BA1 4DF,4,fhrs_4_en-gb,2019/04/03,,,,"(51.396356, -2.3911701)",51.396356,-2.3911701,false,20,544,5,1,108
914584,14/00363/MIXED,The Lunch Company,Restaurant/Cafe/Canteen,1,The Lunch Company,81 Lower Bristol Road,Westmoreland,Bath,BA2 3BQ,4,fhrs_4_en-gb,2019/03/26,5,10,5,"(51.379833, -2.37153)",51.379833,-2.37153,false,33,559,12,1,112
949925,17/00067/MIXED,Minky Kitten Cakes,Other catering premises,7841,Unit 4,Old Mills Industrial Estate,Paulton,Bristol,BS39 7SU,5,fhrs_5_en-gb,2017/10/24,0,0,0,"(51.291829, -2.501881)",51.291829,-2.501881,false,13,373,23,1,67
205188,16028/9019/2/000,Elim Pentecostal Church Hall,Other catering premises,7841,Elim Pentecostal Church,Balmoral Road,Keynsham,Bristol,BS31 1AL,0,fhrs_exempt_en-gb,,,,,"(51.407854, -2.498982)",51.407854,-2.498982,false,37,179,2,1,52
205735,15141/0474/0/000,Day Lewis Pharmacy,Retailers - other,4613,Healthcare Pharmacy,474A Bath Road,Saltford,Bath And North East Somerset,BS31 3DJ,5,fhrs_5_en-gb,2019/02/26,5,5,5,"(51.4021, -2.459344)",51.4021,-2.459344,false,17,422,16,1,80
205227,07/00203/FOOD,Atrium Cafe,Restaurant/Cafe/Canteen,1,Central Wing,Royal United Hospital,Lower Weston,Bath,BA1 3NG,5,fhrs_5_en-gb,2017/11/07,5,5,0,"(51.391674, -2.391215)",51.391674,-2.391215,false,29,316,8,1,16
701427,14/00222/MIXED,Juicy Orange,Restaurant/Cafe/Canteen,1,9 Crown Hill,Upper Weston,Bath,Bath And North East Somerset,BA1 4BP,5,fhrs_5_en-gb,2018/02/02,0,0,5,"(51.394882, -2.388972)",51.394882,-2.388972,false,20,551,5,1,107
1040389,18/00077/MIXED,Paulton Junior School,School/college/university,7845,Plumptre Close,Paulton,Bristol,Bath And North East Somerset,BS39 7QY,5,fhrs_5_en-gb,2018/11/16,5,5,5,"(51.303329, -2.502179)",51.303329,-2.502179,false,13,368,23,1,67
205142,10/00253/MIXED,Bishop Sutton Pre-School,Caring Premises,5,Methodist Church,The Street,Bishop Sutton,Bristol,BS39 5UU,0,fhrs_exempt_en-gb,,,,,"(51.335763, -2.594203)",51.335763,-2.594203,false,4,90,21,1,33
1067381,18/00238/MIXED,Bathford Church School,School/college/university,7845,Bathford C Of E Vc Primary School,Dovers Park,Bathford,Bath,BA1 7UB,5,fhrs_5_en-gb,2018/12/06,5,5,5,"(51.399628, -2.301241)",51.399628,-2.301241,false,1,44,10,1,26
1071476,18/00249/MIXED,Hong Kong Chef,Takeaway/sandwich shop,7844,Hong Kong Chef 5 Larkhall Buildings,St Saviour's Road,Larkhall,Bath,BA1 6SA,5,fhrs_5_en-gb,2019/04/10,5,5,5,"(51.397747039795, -2.3447530269623)",51.397747039795,-2.3447530269623,false,23,229,4,1,56
588711,13/00060/MIXED,Koh Thai Tapas Bath,Restaurant/Cafe/Canteen,1,36 Broad Street,City Centre,Bath,,BA1 5LP,4,fhrs_4_en-gb,2019/01/08,5,10,5,"(51.38414, -2.359897)",51.38414,-2.359897,false,35,7,7,1,20
205042,04/00051/FOOD,Gillards Of Bath Ltd,Retailers - other,4613,55 - 56 Guildhall Market,High Street,City Centre,Bath,BA2 4AW,0,fhrs_exempt_en-gb,,,,,"(51.382418, -2.358576)",51.382418,-2.358576,false,35,12,7,1,20
204673,08/00064/MIXED,Alice Park Nursery,Caring Premises,5,1 Alice Park,Gloucester Road,Lower Swainswick,Bath,BA1 7BL,5,fhrs_5_en-gb,2019/01/09,5,5,5,"(51.39826, -2.341163)",51.39826,-2.341163,false,23,220,4,1,58
1046934,18/00109/MIXED,The Fig Store,Restaurant/Cafe/Canteen,1,Fig Store,76 Walcot Street,Bath,,BA1 5BD,0,fhrs_exempt_en-gb,,,,,"(51.385875701904, -2.3594360351562)",51.385875701904,-2.3594360351562,false,35,11,7,1,20
1094082,18/00359/MIXED,La Famiglia Restaurant,Restaurant/Cafe/Canteen,1,231 - 233 Bath Road,Keynsham,,,BS31 1TN,5,fhrs_5_en-gb,2019/05/01,5,0,5,"(51.410186, -2.474363)",51.410186,-2.474363,false,16,154,3,1,47
204464,13010/1200/2/000,The Old Mill Hotel & Rolling Mill,Hotel/bed & breakfast/guest house,7842,The Old Mill Hotel,Toll Bridge Road,Lower Swainswick,Bath,BA1 7DE,5,fhrs_5_en-gb,2018/05/01,5,5,5,"(51.402122, -2.326831)",51.402122,-2.326831,false,23,216,4,1,58
204138,13700/1300/2/000,Hilton National Hotel,Hotel/bed & breakfast/guest house,7842,Walcot Street,Bath,,,BA1 5BJ,5,fhrs_5_en-gb,2018/11/29,5,5,0,"(51.384475, -2.35908)",51.384475,-2.35908,false,35,11,7,1,20
1077967,18/00272/MIXED,Bath Golf Club,Restaurant/Cafe/Canteen,1,Golf Course Road,Bathwick,Bath,,BA2 6JG,5,fhrs_5_en-gb,2019/05/28,,,,"(51.3831452, -2.3368266)",51.3831452,-2.3368266,false,1,29,10,1,27
867734,16/00062/MIXED,My Popped Corn,Mobile caterer,7846,,,,,BA2 ,5,fhrs_5_en-gb,2016/04/28,5,5,0,,,,false,,,,,
204091,03470/0002/0/000,Two Crescent Gardens,Hotel/bed & breakfast/guest house,7842,Bridgnorth House,2 Crescent Gardens,Kingsmead,Bath,BA1 2NA,0,fhrs_exempt_en-gb,,,,,"(51.383973, -2.370256)",51.383973,-2.370256,false,34,209,9,1,115
205748,15618/1001/2/000,Fry Club And Conference Centre,Other catering premises,7841,Frys Social Club,Cross Street,Keynsham,Bristol,BS31 2AU,5,fhrs_5_en-gb,2017/01/25,5,5,5,"(51.422285, -2.494868)",51.422285,-2.494868,false,24,161,1,1,48
642875,14/00020/MIXED,Beyond The Kale,Takeaway/sandwich shop,7844,Green Park Station,Green Park Road,City Centre,Bath,BA1 1JB,3,fhrs_3_en-gb,2018/02/08,10,5,10,"(51.381538, -2.366917)",51.381538,-2.366917,false,34,195,9,1,55
205153,01930/0003/A/000,Co-Operative Wholesale Society Ltd,Retailers - supermarkets/hypermarkets,7840,Co-Operative Retail Services Ltd,4 Burlington Place,Lansdown,Bath,BA1 2SQ,2,fhrs_2_en-gb,2019/08/07,10,15,10,"(51.38792, -2.364784)",51.38792,-2.364784,false,35,18,7,1,22
939212,16/00323/MIXED,Norton Fried Chicken,Takeaway/sandwich shop,7844,Norton Fried Chicken,114 High Street,Midsomer Norton,Radstock,BA3 2DA,3,fhrs_3_en-gb,2016/12/19,5,10,10,"(51.286, -2.481227)",51.286,-2.481227,false,11,291,25,1,11
205155,06/00099/MIXED,Oldfield Park Pre-school,Caring Premises,5,Oldfield Park Baptist Church Hall,The Triangle,Oldfield Park,Bath,BA2 3JD,5,fhrs_5_en-gb,2014/04/25,5,5,0,"(51.378573, -2.380184)",51.378573,-2.380184,false,32,526,13,1,103
205436,11/00035/MIXED,Spar,Retailers - other,4613,6 Chelsea Road,Newbridge,Bath,Bath And North East Somerset,BA1 3DU,5,fhrs_5_en-gb,2014/01/21,5,5,5,"(51.385117, -2.38899)",51.385117,-2.38899,false,29,325,8,1,15
204661,09240/0011/0/000,Caffe Nero,Restaurant/Cafe/Canteen,1,Cafe Nero,11 Old Bond Street,City Centre,Bath,BA1 1BP,5,fhrs_5_en-gb,2017/11/29,5,5,5,"(51.382868, -2.361338)",51.382868,-2.361338,false,35,11,7,1,20
204437,01610/1300/0/000,Rotork Controls,Restaurant/Cafe/Canteen,1,Rotork House,Brassmill Lane,Newbridge,Bath,BA1 3JQ,5,fhrs_5_en-gb,2017/09/13,0,5,0,"(51.383714, -2.399798)",51.383714,-2.399798,false,29,321,8,1,17
914719,16/00245/MIXED,Make Lunch Bath (Holiday Club),Caring Premises,5,,,,,BA2 ,5,fhrs_5_en-gb,2017/04/19,5,5,0,,,,false,,,,,
204312,10/00307/MIXED,Skool Kidz At Wellsway School,Caring Premises,5,Wellsway School,Chandag Road,Keynsham,,BS31 1PH,0,fhrs_exempt_en-gb,,,,,"(51.410178, -2.487317)",51.410178,-2.487317,false,16,157,3,1,45
750000,14/00255/MIXED,Wild About Cake,Other catering premises,7841,1 Sunny Mount,Midsomer Norton,Radstock,Bath And North East Somerset,BA3 2AS,0,fhrs_exempt_en-gb,,,,,"(51.289225, -2.475309)",51.289225,-2.475309,false,11,289,25,1,11
204299,08870/0026/0/000,Ashley Villa,Hotel/bed & breakfast/guest house,7842,Ashley Villa Hotel,26 Newbridge Road,Newbridge,Bath,BA1 3JZ,4,fhrs_4_en-gb,2015/07/27,5,10,5,"(51.384501, -2.390393)",51.384501,-2.390393,false,29,325,8,1,15
499662,12/00364/MIXED,Empire Of India,Restaurant/Cafe/Canteen,1,65 Queens Road,Keynsham,,,BS31 2NW,4,fhrs_4_en-gb,2019/04/16,,,,"(51.408669, -2.508121)",51.408669,-2.508121,false,37,187,2,1,53
205633,14370/3400/2/000,The White Hart Public House,Pub/bar/nightclub,7843,White Hart,Widcombe Hill,Widcombe,Bath,BA2 6AA,4,fhrs_4_en-gb,2018/09/28,10,5,5,"(51.376152, -2.352435)",51.376152,-2.352435,false,33,569,12,1,111
1037506,18/00062/MIXED,Rooted Vegetarian Cafe,Restaurant/Cafe/Canteen,1,20 Newbridge Road,Newbridge,Bath,,BA1 3JX,3,fhrs_3_en-gb,2018/09/18,10,10,10,"(51.3845495, -2.3885118)",51.3845495,-2.3885118,false,34,208,9,1,54
204246,08980/1100/2/000,Bath Cricket Club,Other catering premises,7841,North Parade Road,Bathwick,Bath,Bath And North East Somerset,BA2 4EX,5,fhrs_5_en-gb,2018/09/11,5,5,5,"(51.380288, -2.352366)",51.380288,-2.352366,false,33,562,12,1,111
1082188,18/00309/MIXED,Lazy Lobster,Restaurant/Cafe/Canteen,1,Unit D,5 South Parade,Chew Magna,Bristol,BS40 8SH,5,fhrs_5_en-gb,2019/07/10,,,,"(51.3660071, -2.6102529)",51.3660071,-2.6102529,false,6,81,21,1,31
1006252,17/00290/MIXED,Coffee Shop At Bath Spa University,Restaurant/Cafe/Canteen,1,Bath Community Academy,Rush Hill,Southdown,Bath,BA2 2QL,4,fhrs_4_en-gb,2019/03/20,,,,"(51.36404800415, -2.3917410373688)",51.36404800415,-2.3917410373688,false,30,340,19,1,62
828819,15/00280/MIXED,Granny Garbutts Gin Palace T/a Mulled Wine Bar,Mobile caterer,7846,Street Record,Southgate Place,Bath,,,5,fhrs_5_en-gb,2015/11/18,0,5,0,,,,false,,,,,
204410,07/00081/MIXED,Cleeve Court Care Home,Caring Premises,5,Cleeve Green,Twerton,Bath,Bath And North East Somerset,BA2 1RS,4,fhrs_4_en-gb,2018/08/30,5,0,10,"(51.380796, -2.401281)",51.380796,-2.401281,false,28,468,11,1,91
914678,16/00179/MIXED,Costa Coffee,Restaurant/Cafe/Canteen,1,Costa,2 The Hollies,High Street,Midsomer Norton,BA3 2DT,5,fhrs_5_en-gb,2016/11/04,0,5,0,"(51.286345, -2.482506)",51.286345,-2.482506,false,11,291,25,1,11
579121,13/00153/MIXED,The Huntsman,Pub/bar/nightclub,7843,The Huntsman Inn,1 Terrace Walk,City Centre,Bath,BA1 1LJ,5,fhrs_5_en-gb,2018/07/19,5,5,0,"(51.380801, -2.358046)",51.380801,-2.358046,false,35,12,7,1,20
205498,05/00227/MIXED,St Marys Church Hall,Other catering premises,7841,St Mary's Church Hall,Darlington Street,Bathwick,Bath,BA2 4EB,5,fhrs_5_en-gb,2014/09/05,5,5,0,"(51.384393, -2.350846)",51.384393,-2.350846,false,22,74,12,1,30
204249,09/00058/FOOD,Chew Valley Country Market/Avon Country Markets Ltd,Retailers - other,4613,,,,,BS40,5,fhrs_5_en-gb,2014/04/11,5,5,5,,,,false,,,,,
204608,14920/3700/2/000,Wheelwrights Arms,Pub/bar/nightclub,7843,The Wheelwrights Arms,Mill Lane,Monkton Combe,Bath,BA2 7HB,4,fhrs_4_en-gb,2018/03/12,5,10,5,"(51.356459, -2.327927)",51.356459,-2.327927,false,10,56,10,1,113
1136332,19/00115/MIXED,Roly's Fudge Pantry,Manufacturers/packers,7839,11 Stall Street,City Centre,Bath,,BA1 1QE,5,fhrs_5_en-gb,2019/06/25,5,5,5,"(51.3804155, -2.3597534)",51.3804155,-2.3597534,false,35,12,7,1,20
205031,01560/0087/0/000,Combe Down Pharmacy,Retailers - other,4613,Dudley Taylor Pharmacies Ltd,87 Bradford Road,Combe Down,Bath,BA2 5BP,0,fhrs_exempt_en-gb,,,,,"(51.359098, -2.360174)",51.359098,-2.360174,false,19,121,18,1,36
914696,16/00215/MIXED,The Pelican,Pub/bar/nightclub,7843,The Pelican Inn,10 South Parade,Chew Magna,Bristol,BS40 8SL,5,fhrs_5_en-gb,2019/08/08,5,5,5,"(51.365667, -2.610491)",51.365667,-2.610491,false,6,80,21,1,31
205583,09/00142/MIXED,Southside Food Co-Operative,Retailers - other,4613,86 High Street,Twerton,Bath,Bath And North East Somerset,BA2 1DE,0,fhrs_exempt_en-gb,,,,,"(51.380086, -2.395973)",51.380086,-2.395973,false,28,482,11,1,92
939222,17/00006/MIXED,The Inn At Freshford,Pub/bar/nightclub,7843,The Inn,The Hill,Freshford,Bath,BA2 7WG,4,fhrs_4_en-gb,2019/02/21,5,10,5,"(51.339337, -2.30185)",51.339337,-2.30185,false,10,53,10,1,113
205399,15090/2600/2/000,The Parlour Shop/Community Shop,Retailers - other,4613,The Parlour,High Street,Wellow,Bath,BA2 8PU,3,fhrs_3_en-gb,2008/09/29,10,5,10,"(51.320883, -2.380022)",51.320883,-2.380022,false,10,60,10,1,114
204632,05750/1600/2/000,Greystones Home For The Elderly,Caring Premises,5,Greystones,Hayesfield Park,Lyncombe,Bath,BA2 4QE,5,fhrs_5_en-gb,2019/03/27,5,5,5,"(51.37537, -2.366954)",51.37537,-2.366954,false,33,570,12,1,109
204915,05660/2000/2/000,The Hollies,Hotel/bed & breakfast/guest house,7842,Hatfield Road,Bloomfield,Bath,Bath And North East Somerset,BA2 2BD,0,fhrs_exempt_en-gb,,,,,"(51.368337, -2.367343)",51.368337,-2.367343,false,18,256,17,1,5
203992,18033/1000/2/000,Midsomer Norton Cricket Club,Other catering premises,7841,Midsomer Norton Cricket Ground,Withies Lane,Midsomer Norton,Radstock,BA3 2JE,5,fhrs_5_en-gb,2014/03/06,5,5,5,"(51.283035, -2.487218)",51.283035,-2.487218,false,25,305,27,1,13
205699,11/00096/MIXED,Benugo Ltd,Restaurant/Cafe/Canteen,1,Holburne Museum Of Art,Great Pulteney Street,Bathwick,Bath,BA2 4DB,5,fhrs_5_en-gb,2019/08/28,5,5,0,"(51.38575, -2.350928)",51.38575,-2.350928,false,22,74,12,1,30
205587,07/00290/FOOD,Castle Farm Organics Ltd,Retailers - other,4613,Castle Farm Barn,Midford Road,Midford,Bath,BA2 7BU,5,fhrs_5_en-gb,2014/04/15,5,5,5,"(51.350542, -2.346696)",51.350542,-2.346696,false,10,58,10,1,113
204605,16411/9318/2/000,Pony And Trap,Pub/bar/nightclub,7843,Pony & Trap,Newtown,Moorledge Road,Chew Magna,BS40 8TQ,5,fhrs_5_en-gb,2017/11/09,5,5,5,"(51.349376, -2.592599)",51.349376,-2.592599,false,6,79,21,1,31
958762,17/00141/MIXED,Sliced Ice,Mobile caterer,7846,,,,,BA2 ,5,fhrs_5_en-gb,2018/04/06,5,5,5,,,,false,,,,,
853058,15/00089/MIXED,The Stable,Restaurant/Cafe/Canteen,1,1 - 3 Westgate Buildings,City Centre,Bath,,BA1 1EB,5,fhrs_5_en-gb,2017/09/05,0,5,0,"(51.380554, -2.362441)",51.380554,-2.362441,false,35,14,7,1,20
205118,10/00055/MIXED,Odd Down Community Centre,Other catering premises,7841,Odd Down Youth Club,Odins Road,Odd Down,Bath,BA2 2TL,5,fhrs_5_en-gb,2018/01/12,5,5,5,"(51.360452, -2.381054)",51.360452,-2.381054,false,30,330,19,1,19
205592,11/00084/MIXED,Stokes,Retailers - other,4613,Stokes P L C,38 Moorland Road,Oldfield Park,Bath,BA2 3PN,4,fhrs_4_en-gb,2014/10/30,5,10,5,"(51.377105, -2.378261)",51.377105,-2.378261,false,31,347,14,1,63
1097362,19/00007/MIXED,Choux Box,Mobile caterer,7846,,,,,BA2 ,5,fhrs_5_en-gb,2019/01/16,5,5,5,,,,false,,,,,
204412,07/00200/MIXED,The Bathwick Boatman Restaurant,Restaurant/Cafe/Canteen,1,The Boatman Restaurant,Forester Road,Bathwick,Bath,BA2 6QE,4,fhrs_4_en-gb,2018/08/29,5,10,5,"(51.389467, -2.349965)",51.389467,-2.349965,false,36,483,6,1,96
203940,10/00368/MIXED,The Crown At Bathford,Pub/bar/nightclub,7843,Crown Inn,2 Bathford Hill,Bathford,Bath,BA1 7SL,5,fhrs_5_en-gb,2018/07/18,5,5,5,"(51.400824, -2.304756)",51.400824,-2.304756,false,1,42,10,1,26
948540,17/00047/MIXED,Jamaica Jamaica Bath,Other catering premises,7841,,,,,BA1 ,5,fhrs_5_en-gb,2017/04/07,0,0,0,,,,false,,,,,
205358,08/00179/FOOD,Charlton House Care Home,Caring Premises,5,Charlton House Residential Care Hom,Hawthorns Lane,Keynsham,Bristol,BS31 1BF,5,fhrs_5_en-gb,2019/01/14,0,5,5,"(51.412136, -2.500581)",51.412136,-2.500581,false,37,178,2,1,52
750001,14/00290/MIXED,Paulas Cake Craft,Other catering premises,7841,,,,,BS39,5,fhrs_5_en-gb,2015/04/02,5,5,5,,,,false,,,,,
204824,15697/1000/2/000,Stop Off,Other catering premises,7841,Midsomer Norton Methodist Church Ce,High Street,Midsomer Norton,Radstock,BA3 2DR,5,fhrs_5_en-gb,2018/02/20,0,0,5,"(51.286991, -2.480649)",51.286991,-2.480649,false,11,291,25,1,11
205013,06820/0019/0/000,Boston Tea Party,Restaurant/Cafe/Canteen,1,The Boston Tea Party,19 Kingsmead Square,City Centre,Bath,BA1 2AE,5,fhrs_5_en-gb,2018/03/13,5,5,5,"(51.381513, -2.363152)",51.381513,-2.363152,false,34,196,9,1,55
972724,17/00167/MIXED,Pulteney Kitchen,Restaurant/Cafe/Canteen,1,7 Pulteney Bridge,City Centre,Bath,,BA2 4AX,5,fhrs_5_en-gb,2019/06/18,,,,"(51.383112, -2.358006)",51.383112,-2.358006,false,35,11,7,1,20
1040392,18/00081/FOOD,Alison Stubbs (St Luke's Coffee Shop),Retailers - other,4613,,,,,BA2 ,0,fhrs_exempt_en-gb,,,,,,,,false,,,,,
1097352,17/00310/MIXED,Comptoir Plus Cuisine,Other catering premises,7841,Comptior Plus Cuisine,5 George Street,City Centre,Bath,BA1 2EJ,3,fhrs_3_en-gb,2019/04/24,10,5,10,"(51.384628295898, -2.3625450134277)",51.384628295898,-2.3625450134277,false,35,4,7,1,22
205643,08/00248/MIXED,East Harptree Village Shop,Retailers - other,4613,East Harptree Village Hall And Club,Whitecross Road,East Harptree,Bristol,BS40 6AA,5,fhrs_5_en-gb,2013/04/23,0,0,0,"(51.300732, -2.621793)",51.300732,-2.621793,false,2,272,21,1,6
1029592,18/00028/MIXED,Southdown Fish Bar,Takeaway/sandwich shop,7844,Southdown Fish Bar,110A Mount Road,Southdown,Bath,BA2 1LN,5,fhrs_5_en-gb,2018/01/17,5,5,5,"(51.371669769287, -2.3962450027466)",51.371669769287,-2.3962450027466,false,27,436,15,1,83
655892,14/00102/MIXED,Golden Moments@507,Restaurant/Cafe/Canteen,1,507 Bath Road,Saltford,,,BS31 3HQ,4,fhrs_4_en-gb,2019/02/28,5,5,10,"(51.401806, -2.456307)",51.401806,-2.456307,false,17,431,16,1,81
520711,13/00010/FOOD,Minky Kitten Cakes,Other catering premises,7841,,,,,BA3 ,0,fhrs_exempt_en-gb,,,,,,,,false,,,,,
204744,07/00211/MIXED,Velo Lounge,Restaurant/Cafe/Canteen,1,Loungers Cafe,30 Moorland Road,Oldfield Park,Bath,BA2 3PW,5,fhrs_5_en-gb,2019/01/16,5,5,0,"(51.377714, -2.379142)",51.377714,-2.379142,false,31,346,14,1,63
446350,12/00244/MIXED,Keynsham Fish Bar,Takeaway/sandwich shop,7844,3 Bath Hill,Keynsham,,,BS31 1EB,5,fhrs_5_en-gb,2018/05/17,5,5,5,"(51.414729, -2.497763)",51.414729,-2.497763,false,24,158,1,1,49
203999,15628/0075/0/000,Beechcroft Residential Home,Caring Premises,5,75 North Road,Midsomer Norton,Radstock,Bath And North East Somerset,BA3 2QE,5,fhrs_5_en-gb,2018/11/21,0,5,5,"(51.288012, -2.483872)",51.288012,-2.483872,false,11,290,25,1,11
205689,10/00301/FOOD,Homemaker Workshops And Crafty Partys,Other catering premises,7841,The Hawthorns,Eckweek Lane,Peasedown St. John,Bath,BA2 8PH,0,fhrs_exempt_en-gb,,,,,"(51.32009, -2.417569)",51.32009,-2.417569,false,15,390,22,1,70
855600,15/00299/MIXED,Writhlington Trust,Restaurant/Cafe/Canteen,1,Midsomer Norton Sports Centre,Gullock Tyning,Midsomer Norton,,BA3 2SY,5,fhrs_5_en-gb,2016/03/18,0,5,0,,,,false,,,,,
845419,16/00016/MIXED,Saint Cold Brew Coffee,Other catering premises,7841,,,,,BA2 ,5,fhrs_5_en-gb,2016/01/13,5,5,5,,,,false,,,,,
205676,11/00152/MIXED,The Farrington Inn,Pub/bar/nightclub,7843,Farrington Inn,Bristol Road,Farrington Gurney,Bristol,BS39 6TG,3,fhrs_3_en-gb,2018/02/27,5,10,10,"(51.299546, -2.534181)",51.299546,-2.534181,false,3,131,23,1,43
204833,15310/1700/2/000,High Littleton Post Office,Retailers - other,4613,Post Office,High Street,High Littleton,,BS39 6JD,5,fhrs_5_en-gb,2014/03/05,5,5,0,"(51.323793, -2.51087)",51.323793,-2.51087,false,3,139,23,1,42
924514,16/00273/FOOD,Ms Sharon Collins,Other catering premises,7841,2 Kyrle Gardens,Batheaston,Bath,Bath And North East Somerset,BA1 7RE,0,fhrs_exempt_en-gb,,,,,"(51.404174, -2.322762)",51.404174,-2.322762,false,1,32,10,1,23
948539,17/00045/MIXED,Three Ways School Kitchen,School/college/university,7845,Three Ways School,180 Frome Road,Odd Down,Bath,BA2 5RF,5,fhrs_5_en-gb,2018/10/10,5,0,5,"(51.356642, -2.371802)",51.356642,-2.371802,false,18,262,17,1,4
204125,15702/0042/0/000,Toby Carvery Maes Knoll,Pub/bar/nightclub,7843,The Black Lion,Bristol Road,Whitchurch,Bristol,BS14 0PF,5,fhrs_5_en-gb,2018/06/14,5,5,0,"(51.408617, -2.559088)",51.408617,-2.559088,false,7,402,20,1,75
204482,17909/9800/2/000,Farmborough Memorial Hall,Other catering premises,7841,Little Lane,Farmborough,Bath,Bath And North East Somerset,BA2 0AE,0,fhrs_exempt_en-gb,,,,,"(51.343146, -2.482558)",51.343146,-2.482558,false,8,127,16,1,40
205045,16374/0006/0/000,Paulton News,Retailers - other,4613,6 Hill Court,Paulton,Bristol,Bath And North East Somerset,BS39 7QG,0,fhrs_exempt_en-gb,,,,,"(51.3065459, -2.5017164)",51.3065459,-2.5017164,false,13,363,23,1,68
978758,17/00190/MIXED,Connections Day Services - Main Kitchen,Caring Premises,5,Connections Day Services,Connections Day Centre,Frome Road,Radstock,BA3 3LL,5,fhrs_5_en-gb,2019/02/08,5,5,5,"(51.288032531738, -2.43039894104)",51.288032531738,-2.43039894104,false,12,416,24,1,78
924516,16/00275/MIXED,Kendall Guest House,Hotel/bed & breakfast/guest house,7842,472 Bath Road,Saltford,Bristol,Bath And North East Somerset,BS31 3DJ,0,fhrs_exempt_en-gb,,,,,"(51.402099, -2.459343)",51.402099,-2.459343,false,17,422,16,1,80
1002171,17/00267/MIXED,Have A Burger,Mobile caterer,7846,Flat 9  Lamont House,Lambridge Street,Lambridge,Bath,BA1 6RX,5,fhrs_5_en-gb,2018/02/19,0,5,5,"(51.396976470947, -2.3427059650421)",51.396976470947,-2.3427059650421,false,23,224,4,1,58
462987,12/00304/MIXED,Langford Farm Organic,Distributors/Transporters,7,Langford Farm,Woollard Lane,Woollard,Bristol,BS39 4HT,5,fhrs_5_en-gb,2014/11/27,5,5,0,"(51.379192, -2.530913)",51.379192,-2.530913,false,7,398,20,1,74
1015513,17/00334/MIXED,Bear Flat Fish And Chips,Takeaway/sandwich shop,7844,1 Wellsway,Bath,,,BA2 4QL,5,fhrs_5_en-gb,2018/01/09,,,,"(51.374365, -2.366098)",51.374365,-2.366098,false,18,265,17,1,3
802204,15/00110/MIXED,"Ms Simona Gritti, B&B",Hotel/bed & breakfast/guest house,7842,4 Percy Place,Lambridge,Bath,Bath And North East Somerset,BA1 6AR,5,fhrs_5_en-gb,2015/09/10,5,5,5,"(51.393248, -2.348125)",51.393248,-2.348125,false,36,489,6,1,95
204280,11/00302/MIXED,After School Club,School/college/university,7845,Farmborough Vc Primary School,The Street,Farmborough,Bath,BA2 0FY,5,fhrs_5_en-gb,2015/09/16,5,5,5,"(51.343085, -2.492937)",51.343085,-2.492937,false,8,129,16,1,40
204680,10/00313/MIXED,Welton Breakfast Club,School/college/university,7845,Welton County Primary School,Radstock Road,Midsomer Norton,,BA3 2AG,0,fhrs_exempt_en-gb,,,,,"(51.290031, -2.474027)",51.290031,-2.474027,false,11,285,25,1,8
929753,16/00309/MIXED,Lulu Cafe,Restaurant/Cafe/Canteen,1,1 Hot Bath Street,City Centre,Bath,Bath And North East Somerset,BA1 1SJ,4,fhrs_4_en-gb,2018/05/15,5,5,10,"(51.38035, -2.361563)",51.38035,-2.361563,false,35,12,7,1,20
204448,10/00246/MIXED,Country Garden Day Nursery,Caring Premises,5,Uplands,Old Fossway,Dunkerton,Bath,BA2 8BR,5,fhrs_5_en-gb,2018/06/12,5,0,5,"(51.334526, -2.4087)",51.334526,-2.4087,false,9,65,22,1,28
204529,09880/0008/0/000,Salathai Restaurant,Restaurant/Cafe/Canteen,1,Part Of Salathai Restaurant,14 Pierrepont Street,City Centre,Bath,,5,fhrs_5_en-gb,2019/02/12,5,5,5,,,,false,,,,,
204429,11910/0007/0/000,Garricks Head Public House,Pub/bar/nightclub,7843,Garricks Head,8 St John's Place,Bath,,BA1 1ET,5,fhrs_5_en-gb,2018/12/04,5,5,5,"(51.382055, -2.362769)",51.382055,-2.362769,false,34,193,9,1,55
205201,14900/2900/2/000,Marksbury Primary School,School/college/university,7845,Marksbury C Of E Vc Primary School,9 The Street,Marksbury,Bath,BA2 9HS,5,fhrs_5_en-gb,2018/10/01,5,5,5,"(51.361114, -2.479802)",51.361114,-2.479802,false,8,130,16,1,40
1103980,19/00036/MIXED,The Botanist,Restaurant/Cafe/Canteen,1,Octagon Vaults,28 Milsom Place,City Centre,Bath,BA1 1BZ,5,fhrs_5_en-gb,2019/04/11,5,5,0,"(51.38385, -2.360728)",51.38385,-2.360728,false,35,11,7,1,20
